ASV ID	CN17_B1	CN17_B10	CN17_B13	CN17_B17	CN17_B20	CN17_B23	CN17_CBI1	CN17_CBI10	CN17_CBI4	CN17_CBI5	CN17_CBI8	CN17_CBI9	Taxon
3d2d70dc8e77816e5010b6150dbce515	29	0	39	0	0	34	28	44	10	21	0	32	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
1444b5bb9bbbf0a23eda6e6347ed8378	11	16	13	0	30	47	73	30	0	0	0	16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
a042c19730c31de0a7c467b0f0181e33	22	36	29	0	28	38	0	39	0	27	0	16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
93f06710ef4783a8ce2544833d4f8a68	35	41	0	0	31	31	0	55	0	0	0	39	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Hellea; 
e29e784374e22ac2cfe402253cfc6d37	0	0	60	48	0	14	0	0	0	0	47	63	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS7_marine_group; g__NS7_marine_group; 
afb783a6d480d23c6a7bfc614af326b1	0	0	0	0	0	76	0	46	52	0	0	58	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; 
e3f28c5be67f2868b5de65c6ad8f1b8f	6	29	39	9	16	18	54	0	46	0	0	14	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS2b_marine_group; 
33784e22e00caddc90c6ee954719afe2	13	0	13	0	34	27	39	22	0	35	0	47	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
27c7b3c8106539fa35ae2be3c9749e8b	22	8	15	10	47	29	23	40	0	0	0	34	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS2b_marine_group; 
ae4e770542553a30036f209219826733	0	67	0	0	0	0	0	0	144	0	0	17	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__uncultured_bacterium
d9a800c7b0256235a5ab0a48fadc418d	18	24	31	27	14	47	0	38	13	0	0	15	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_bacterium
b8adbae1eadccf441884c91e610ac89e	12	9	34	33	23	4	9	17	34	11	32	9	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
66cac879f1500bc45fe6f8f6840a1b01	0	31	33	11	0	57	0	45	42	8	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; 
b658ce5ff6d665a0507ec6c893e89fef	0	0	33	0	69	0	0	57	0	0	41	27	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
b2976211776462eb607409d2a9151e34	0	0	0	10	38	21	48	16	30	14	25	25	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
3f7d1b333cf2f08068a0d2456595abc8	27	23	18	42	27	11	0	14	23	7	15	19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; 
4d06e28f5c4bbcfed408aa0437e9940b	37	44	0	17	59	0	0	0	0	0	44	22	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Algibacter; 
a2adaac69249d409ef1d1a88afdcb843	0	0	27	33	0	70	0	0	21	37	0	32	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
2a26977fff618388b4af29317098cc82	219	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_bacterium
1b643fdf32a9c08354e2a693cb9c7662	29	25	33	34	45	7	0	0	9	36	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Roseibacillus; 
2eb6550e17e3920561476756d6417d0d	0	0	69	0	0	28	0	49	0	31	39	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__IS-44; 
d3136268073d3b25eb8f04f58bb0fb48	98	0	0	0	0	0	0	0	0	0	48	68	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); 
da4ca9d0d056aec655d20e98756d9879	28	17	43	57	0	0	0	24	0	0	0	43	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Gimesiaceae; g__uncultured; 
a251fc24f16c1673a7cf7fcb574b1da2	0	5	23	0	0	8	10	35	86	39	6	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
cf27693e845feb929b0d5918331eb152	0	0	60	43	0	10	0	0	0	0	51	48	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS7_marine_group; g__NS7_marine_group; 
983acf97f223f4ce4978b13e715584be	28	0	0	24	66	0	0	38	24	0	30	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; 
24b36d4d1e0f444ccffc5960ea95f1ae	25	0	0	14	51	0	0	61	0	0	21	38	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine
fa14ca44d3e4c8509b73ad3eb444ab3e	25	19	19	18	37	11	0	25	12	5	18	21	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; 
0c89ad92d68dd005dbabcc9022971d38	30	10	22	20	40	30	0	27	9	0	0	20	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Roseibacillus; 
b23186fab6114db4508c7e6bc1962605	25	0	45	0	70	0	0	0	0	41	0	24	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; 
7c677aa8d7456bcb93dfeeae7ae75857	10	0	33	0	24	0	24	51	32	0	0	31	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia; 
5715c0ecab7f029a7acc3df0e5b4a489	32	0	35	0	21	18	0	39	13	0	0	46	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
e85b794187ed5309e04f77349dd90577	23	0	0	30	0	29	0	44	0	0	59	19	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; ; 
3c24a18b9b1496cb71684cead9a3aaec	0	33	28	0	0	85	0	28	8	22	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; 
39d16946ef679d2684fb4cd6c68fc11d	9	15	30	0	17	20	31	17	31	15	0	18	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine
ea9953f13ccd9d981937f29207634cec	0	0	0	47	23	0	0	46	35	0	0	52	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); 
923588a86cb14d76d2a8c5a7e5d62b9f	0	0	0	0	0	0	0	0	0	0	0	203	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_bacterium
1ff8ffe4e16f0725ccf558b9fb0ea73e	0	0	70	0	0	0	41	33	23	35	0	0	Unassigned; ; ; ; ; ; 
5eb021bd1d584dbf56b7fee461ba530f	0	0	4	0	0	0	5	13	101	69	9	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
b28e83a635c44108726bbb80b8755bc7	9	0	36	13	12	23	0	0	0	94	0	13	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; 
10c88c3bdeef6adcb0db08d3c8094ea0	0	0	55	0	0	20	0	79	16	30	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
e31daace5ff1d9ea157337903b96a321	27	17	12	26	17	0	0	0	57	0	0	42	Unassigned; ; ; ; ; ; 
d14f8a34bff6c8838c8b7332340a89d5	0	0	5	9	0	0	34	19	64	25	36	6	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
fb5b894331f6f57fb49d84c71118e4fb	15	14	17	42	20	10	0	13	30	8	0	26	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine
25f2bbddda9688274b1e7ef067ac7110	0	33	31	0	0	45	0	36	0	43	6	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; 
12967458e21ffc8cfb154f989bec5b90	0	0	102	0	0	0	0	0	0	90	0	0	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__uncultured_bacterium
b9b2c54c6ebf9967c7d34a296bb617c8	37	17	45	0	9	0	0	0	0	0	51	29	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); 
f109e9b6de5f8ced55e58ccc1dd35df9	0	49	54	6	0	32	0	20	12	15	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sulfitobacter; 
023636bab57f929d115c757fc36d31fb	0	0	0	89	0	17	0	0	0	0	0	81	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_marine
10f27e4b72888d64156071f234e3c28e	0	0	58	43	0	45	0	0	0	0	40	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; ; ; ; 
ac958473ff5862a60e46c5782e9dfe6f	0	0	0	0	98	87	0	0	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine
7cfe9e18a8f2edd8ddc0deede9c5f771	19	0	0	0	0	28	48	20	0	0	47	22	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; 
c556153476bc08acb0704facc15aa603	0	38	35	7	0	39	0	24	19	22	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sulfitobacter; 
32fedf2daaf3410e05b53849122e793d	0	0	16	78	0	0	0	0	0	55	0	34	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; 
03326a18d0179e503b9492794035e05f	33	0	6	17	21	51	54	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS7_marine_group; g__NS7_marine_group; 
4f4ed09e37a0d11de8e16895d909ca4d	17	0	0	0	28	46	0	37	0	21	0	33	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; 
98a0d1d292ded8f419f41b7d1d7c2054	0	0	34	4	0	5	10	25	50	31	12	10	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
ff7976a602b3f2454d761e1bd00d4034	21	0	14	9	47	11	16	39	0	0	8	14	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__SAR92_clade; 
2e8d4e75094c0d259696d06777ff84ad	0	45	45	0	0	51	0	20	5	13	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sulfitobacter; 
02ed9f4ece53417373b723d101b6e436	29	0	0	32	14	0	21	0	0	0	34	48	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Berkeleya_fennica
c35d8b6e96326e3f2ef7291731de75c0	20	0	0	21	24	0	0	40	32	0	41	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; 
2ec64b63b67f62347df3fbe475e730c8	0	0	109	0	0	0	0	0	0	69	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_archaeon
49e6bfc69bd2817a409685f08064bf7e	0	0	12	22	0	0	43	0	14	28	59	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Berkeleya_fennica
de7c6cd60d9ffa4d07beb949f8fe9ff0	14	48	46	0	21	25	0	14	9	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus; 
6e7b1ca466d97f85a3126beba4551ebe	40	7	5	10	44	4	0	9	7	0	9	41	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus; s__uncultured_archaeon
bfbee5268c2edb8d556d26d0697f99f2	0	0	60	0	0	0	0	0	30	37	0	49	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
8d51bcbdff42ea183ea2170bb3685ad9	0	0	8	0	0	0	31	18	69	17	27	5	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
4d8d848301c77c27979465ef1564b93c	0	0	48	0	59	0	0	24	0	42	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_Mamiellophyceae
b4b8b8e4ae3019ef2b50d41d6b68a0ef	14	26	20	15	0	20	24	0	0	53	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade; 
46b85351f110aaffd1993d0cc9525389	0	33	60	0	79	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
42a194f8c870088bfe87efb2c3959b5c	0	23	44	0	8	0	0	0	77	0	0	20	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
9a78ec0932f5fab8f6ee6e36b838a8ac	0	0	32	0	24	36	41	0	0	0	0	39	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
f16b98979bac3e4a6ad02682a88eb539	48	23	0	33	0	25	0	0	0	0	0	42	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured; s__uncultured_bacterium
e356b113c1c6268e96ca22484cdfa66c	26	28	13	13	0	9	0	0	32	0	21	28	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__SAR92_clade; 
7ba530dbee5c945ed4a31961f0959b5b	16	14	46	47	36	10	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Persicirhabdus; s__uncultured_bacterium
2a8986d194582b9f7e1f254d82d19731	4	0	27	43	6	8	0	10	0	35	26	10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; 
616c299963da1529537c771c5b05e5f6	0	0	0	0	35	0	54	8	14	7	25	26	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
f886bfd74703fe0ead1b4e7fa057dc95	37	0	9	12	50	0	0	7	7	0	11	34	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus; s__uncultured_marine
6b764aee6f6c22a4eb2531d4ce7e7ea3	0	15	0	42	0	0	0	50	0	0	0	60	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula; s__uncultured_planctomycete
5deb9b6cd21a3c7c03d8e259bb97d925	0	0	43	0	0	23	0	15	52	33	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella; 
7d44578a2b7588d33106a818088723eb	0	0	0	0	0	166	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_bacterium
182793a82e1445b31df47c6140f8f1b3	48	0	0	0	16	0	0	0	0	0	70	31	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); 
1f22127b8029a7bdc3d3f6cda1fec8b6	12	32	14	17	0	35	0	0	0	0	55	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Persicirhabdus; s__uncultured_bacterium
c406f7149a4ac82c2ba21a175aaef0f0	0	0	23	0	44	0	0	0	36	0	0	61	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
b7cff5616fbc30cfc976c0115a72f313	0	0	38	0	0	0	0	43	72	10	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
70aebd0b27527430f6cbcc57d873575a	61	0	0	0	46	0	0	0	0	0	0	55	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_marine
6ee6a4f39b4b691476508cd901bdb449	39	0	36	0	28	0	24	0	0	0	0	35	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine
ba8d71cc91e4e888abf0f1201c04ac3e	7	23	27	12	17	7	0	0	30	0	16	23	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); 
b03c9cf65570751ed3072f7a02bd0e56	0	0	32	17	0	19	0	32	17	19	25	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
aadf22c9270c3d0025edd593a6cb0261	0	0	7	0	0	0	0	21	86	35	9	3	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
224aa026fd0172b850c150cd828fc97b	0	10	14	0	0	9	7	24	59	29	8	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
5aee48cdac630c54ac5c002e03e9b4f9	69	18	0	0	23	0	0	0	20	0	0	29	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
c506faf6e797e74a72b637e09d5ddaf4	8	0	0	0	16	0	0	68	0	0	62	5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; 
bdd633eb9027dc93f7e87b58ca9d4608	0	0	36	70	30	0	0	0	0	0	0	23	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_delta
7a6798df837558d1437904c7e63f18d5	0	0	0	0	0	0	0	39	62	56	0	0	Unassigned; ; ; ; ; ; 
6d60244dbb76f4c46ae575ab74f60a0f	18	20	20	24	9	23	0	0	0	34	0	8	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Roseibacillus; 
b1f0f58b22656cccc92857976dc0dede	7	0	14	6	18	18	10	18	8	11	10	36	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; 
9934a9ac6e59cb40d40e05672522e6ba	0	0	26	0	0	26	0	49	21	34	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
40a8fdb9ba0dc80822bccc22177cc5a8	20	16	8	24	10	15	0	12	37	0	0	13	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS2b_marine_group; 
c035ae5208f870edbf8e151d3f9fb109	0	0	37	4	0	5	5	25	48	25	6	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
59b3be85e6fbb1102e8eeb9228598825	0	0	0	0	0	0	56	48	15	0	0	36	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__uncultured; 
51af9a1d6f8ad6903498fcee3dda3e47	25	8	10	6	27	6	0	8	7	0	13	44	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus; s__uncultured_archaeon
55c7b7ba48fa4821ef89d8fcd4dcd485	25	40	0	38	0	0	0	0	0	0	51	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; ; 
917c9f70a6b070e5e5bc4ed8d1b571de	8	41	26	3	0	35	0	24	5	0	8	4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Formosa; s__uncultured_marine
7090329d8d0589e6de07b817a35512e5	0	34	0	0	16	0	0	0	23	46	34	0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Gimesiaceae; g__uncultured; 
79bf6c2c2bc537cfb8fc10ffa6c92976	0	8	56	0	0	0	0	0	51	38	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
8f58b4a7c0c563109da810e20e37e255	0	0	20	0	0	31	0	45	27	30	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
291da4710d60b73f778a8b0d6ece763f	29	0	0	31	39	0	0	0	0	0	0	53	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; ; 
a57a0dbc3d46dd4ab84dcf189573879a	0	0	75	0	76	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group; s__uncultured_bacterium
e5749376b3ea2e0a9775889c955568a6	0	0	0	0	151	0	0	0	0	0	0	0	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__uncultured_bacterium
575aa2f9d119da358be2554449036d3f	0	0	0	0	0	0	0	57	0	44	0	49	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; 
ead2920ff11479d548e572dd281a8200	0	17	54	0	0	0	0	0	25	22	0	31	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 
8c1068691c092ae99e0af69cd38fa0c9	0	0	39	27	0	0	0	0	54	29	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_Mamiellophyceae
ece1198561dfebbde73ccdba3eac9fc6	0	0	0	0	0	29	0	67	53	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__IS-44; 
13129c26e4b56eec1a82d842fcd9c485	11	0	13	8	19	13	8	24	13	9	6	24	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; 
5bfca8b97d5e39aef0d9e82e9cde1afd	22	0	0	0	93	0	0	0	0	0	0	32	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
321d470e1a7dcceb4483d91a3433d6d3	0	16	0	0	44	0	0	0	0	0	86	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; 
6dd41d6798f2a5dd6c5b9c230175ad7a	0	0	49	0	97	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; 
3917219f9d679cfb3117779443bd0779	51	0	0	0	0	0	77	0	0	0	17	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium
2c8c7d745886ae38b2395f8fc5611931	16	28	19	33	12	0	0	0	37	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus; 
47d5030ebe20718a1ffcb50a3fd2c73a	0	0	18	37	21	0	0	21	0	0	48	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade; 
